0,3.27223037085607
0.2,3.14576676766728
0.4,1.90650046301735
0.6,2.35099547328197
0.8,2.05404170648148
1,2.09140377042984
1.2,1.5920055128199
1.4,1.74583157831093
1.6,1.98349646467995
1.8,1.98464686585325
2,1.13961299026422
2.2,0.785678431443938
2.4,1.09867466600904
2.6,0.801692740810829
2.8,0.924649885303101
3,1.65236336372494
3.2,2.2696918957504
3.4,1.73358958021915
3.6,1.98133741822434
3.8,2.1217734565368
4,2.02954716108535
4.2,1.75669822700693
4.4,1.12767872839845
4.6,1.19047919367754
4.8,0.163934615750372
5,-0.574814220727076
5.2,0.0786117348635201
5.4,0.110929890883416
5.6,0.220268675205884
5.8,-0.159722770112913
6,-0.284168177661541
6.2,0.300127190550537
6.4,-0.245574893612905
6.6,-0.0619192390485041
6.8,0.0697725774972656
7,-0.0290569316017935
7.2,0.668808129980787
7.4,0.949940557226602
7.6,0.730728189648168
7.8,0.889077776185005
8,0.61778216622479
8.2,1.14104075623718
8.4,1.19280217850496
8.6,0.57621977707164
8.8,1.02723980038076
9,0.973657421069129
9.2,0.0360623074988594
9.4,0.242961983579575
9.6,0.313673693366814
9.8,-0.463785966461889
10,0.233618906066015
10.2,0.965041379498467
10.4,1.4318613545117
10.6,0.654890045990715
10.8,0.651137123538466
11,1.297460721027
11.2,0.937969936701262
11.4,0.89719294189367
11.6,1.10566235154556
11.8,0.810951910625249
12,1.24877628298472
12.2,1.03243504800403
12.4,0.502028342766609
12.6,1.86806280706203
12.8,2.1192456954134
13,0.863878957937968
13.2,2.14178979716034
13.4,1.79131439911587
13.6,1.82210166761327
13.8,3.05996426849177
14,3.17546134365172
14.2,2.96068550196246
14.4,3.08326195896226
14.6,3.03865009436558
14.8,2.87545067856895
15,2.84287426212069
15.2,2.97605331659951
15.4,3.19567476530503
15.6,2.85771176147043
15.8,2.98193676332884
16,1.96167214478375
16.2,1.95018112359568
16.4,1.79923878423883
16.6,0.813680724895344
16.8,-0.242969188662791
17,0.113619152899291
17.2,0.0700824998467855
17.4,-0.293620276320188
17.6,-0.0131441852046782
17.8,-0.00776177485122942
18,0.377946511542949
18.2,-0.314720303803483
18.4,0.202144432200391
18.6,0.926830974914231
18.8,1.07464243905759
19,1.03126820415153
19.2,1.04371619068537
19.4,1.12710784439241
19.6,1.54521230289056
19.8,2.22579050167903
20,2.18536856093592
20.2,2.08257093428049
20.4,1.11807705038889
20.6,1.05253060486675
20.8,0.949700584438582
21,0.446381496160269
21.2,-0.186433498138811
21.4,-0.0258616764946485
21.6,-0.312884457142278
21.8,0.159558849352341
22,0.231991699764285
22.2,0.209479139676685
22.4,0.186672444184525
22.6,0.255236642314092
22.8,0.109919422705192
23,-0.0292212884563628
23.2,-0.248980310296585
23.4,-0.118886889516036
23.6,-0.0675180077770158
23.8,-0.0111884454850448
24,-0.0479591846172105
24.2,-0.21797855475759
24.4,0.419692147986323
24.6,0.0722675443055145
24.8,-0.210353975211362
25,0.0978879235406755
25.2,0.725055884698585
25.4,1.18355415202416
25.6,1.08016386527716
25.8,1.21536175451911
26,0.695220470240444
26.2,-0.0764496362333982
26.4,-0.215763898217871
26.6,0.0336248268896334
26.8,0.0361624645823027
27,-0.0728278307321868
27.2,-0.058317689796898
27.4,-0.0506291652515449
27.6,0.15895358514599
27.8,-0.0275266087321573
28,0.082149993148237
28.2,0.962933792578174
28.4,1.22272780851048
28.6,1.88253503400541
28.8,2.02188038558378
29,2.09920216828079
29.2,2.8119947805261
29.4,2.7726751619403
29.6,2.85788348022276
29.8,2.99459590273121
30,3.20124585617567
30.2,3.39238486755547
30.4,3.05094811352481
30.6,2.85337015266049
30.8,3.09048600701193
31,2.99763614833827
31.2,1.99338306621295
31.4,2.02565392108295
31.6,2.01003523987712
31.8,1.63975681075657
32,1.0022802530062
32.2,1.21908981820251
32.4,0.610859058661601
32.6,0.987144920146092
32.8,0.86920666187325
33,1.1940000529381
33.2,1.22840071519404
33.4,1.21869670376573
33.6,0.688748683066569
33.8,1.040791438523
34,1.28403431394798
34.2,0.197005650257802
34.4,-0.178702925388178
34.6,-0.249625551143379
34.8,-0.132728103996084
35,-0.086020763539819
35.2,-0.127503269551244
35.4,0.0765780431548526
35.6,-0.328490737141662
35.8,-0.0393753289375981
36,0.108762079737805
36.2,0.0541728693259515
36.4,0.00705145003680453
36.6,0.157720374850941
36.8,0.000535299861611476
37,0.0409152445625057
37.2,0.786642498763342
37.4,0.98115477576192
37.6,0.83394267099393
37.8,1.07334932808006
38,0.829375605129493
38.2,0.757612106781706
38.4,1.26003646761721
38.6,1.65908494819899
38.8,2.18198028596847
39,1.86548696812349
39.2,1.7491742607075
39.4,2.94979251032734
39.6,2.91879899116467
39.8,3.20554637150528
40,3.11605356529056
40.2,3.31204249314033
40.4,2.88258541070859
40.6,2.97727522874238
40.8,2.57831635208342
41,2.82353931020697
41.2,3.1011432859055
41.4,2.29752956915632
41.6,2.22978825303935
41.8,2.35111064242224
42,2.0621245768112
42.2,2.09783937492496
42.4,2.22513357993448
42.6,1.89163782330452
42.8,2.29519379440845
43,2.20370384049744
43.2,2.13291861035039
43.4,2.3916553836694
43.6,2.05732269184918
43.8,2.15027338239837
44,1.98356578713529
44.2,1.64350162657894
44.4,2.0633088079916
44.6,2.19069002124307
44.8,1.75391490776083
45,1.82661763740736
45.2,3.11151279583793
45.4,3.02837163494692
45.6,2.07152303729385
45.8,1.68503313709953
46,1.86502744423138
46.2,2.62370626893422
46.4,1.91757016850589
46.6,1.78486543111514
46.8,2.4887684705729
47,2.95046151223404
47.2,3.31330527242135
47.4,2.68064923987744
47.6,2.77701754461598
47.8,3.2413901603459
48,2.85313282278547
48.2,4.00720581562755
48.4,4.34300639407006
48.6,4.09737244552852
48.8,3.00125065464626
49,3.52023314549885
49.2,2.9169877288646
49.4,3.16651030016827
49.6,3.0828684242751
49.8,3.22567279770533
50,1.70097814071959
50.2,1.85180401015635
50.4,1.88328094386858
50.6,1.88389771327385
50.8,1.94848940143554
51,1.80465661933743
51.2,2.3821274514571
51.4,2.12127315047188
51.6,2.21981139623554
51.8,1.86815722111027
52,1.92339713274115
52.2,1.84296619152616
52.4,2.36676194301464
52.6,2.10280688122518
52.8,2.34219142780409
53,1.82546992743133
